0 46 44 3
2 341 25 0
1 86 12 0
0 1074 10 0
0 1 2 0
5 31 14 0
0 78 47 0
0 0 4 2
0 242 0 0
0 19 18 0
0 133 23 0
2 -1 7 0
0 140 31 0
0 51 0 0
30 332 112 1
1 18 22 10
0 741 21 0
0 -1 1 1
2 -1 1 1
4 68 61 29
2 50 10 0
0 4 8 0
0 68 61 29
0 87 3 0
0 23 27 13
0 380 203 8
0 39 5 0
1 2 0 0
1 5 0 0
0 158 23 0
0 3 3 0
0 51 0 0
1 147 100 6
22 62 0 0
0 16 16 0
1 5 0 0
1 5 0 0
0 0 4 2
1 35 7 0
0 435 1 1
2 21 0 0
7 280 47 0
0 14 7 0
0 14 7 0
0 14 7 0
0 22 1 1
1 35 7 0
1 3 12 0
1 3 12 0
0 40 1 1
0 23 27 13
0 60 39 0
0 282 7 0
0 60 39 0
0 349 7 0
0 16 16 0
0 16 16 0
0 441 33 0
0 154 10 0
0 300 21 0
0 33 38 8
0 0 4 2
0 0 4 2
1 183 5 0
0 239 2 0
0 155 83 0
0 7 6 0
0 60 39 0
0 145 39 0
0 60 39 0
0 482 65 0
0 3 3 0
0 1 2 0
0 379 200 2
0 55 49 28
0 140 31 0
0 48 42 16
0 251 82 0
0 66 62 31
0 467 209 36
0 227 13 4
5 36 2 0
0 -1 6 0
1 54 48 27
5 46 44 3
0 3 3 0
0 482 65 0
0 11 5 0
0 14 7 0
0 21 0 0
0 -1 29 12
0 1 2 0
0 214 143 66
9 49 46 25
0 81 14 0
0 146 99 53
12 47 45 23
0 450 227 97
0 336 51 0
0 17 10 0
0 1 2 0
1 5 0 0
1 46 44 3
1 46 44 3
0 121 14 0
0 0 4 2
0 266 169 77
0 266 169 77
0 266 169 77
0 0 4 2
0 88 71 10
0 88 71 10
0 30 36 17
0 118 13 4
0 71 1 1
0 48 42 16
0 80 24 37
0 169 117 57
0 169 117 57
0 23 27 13
0 14 7 0
0 52 23 0
0 7 6 0
0 48 42 16
0 38 40 22
0 936 112 1
0 7 6 0
0 778 0 0
2 335 87 6
0 110 84 0
1 5 0 0
1 5 0 0
0 24 21 0
1 158 23 0
2 141 5 0
1 6 1 1
0 19 18 0
0 1 2 0
2 329 6 0
0 281 34 0
0 38 40 22
0 1 2 0
0 678 5 0
0 80 24 37
0 149 102 43
0 23 27 13
0 47 45 23
23 105 59 6
0 110 84 0
0 4 8 0
1 254 136 7
0 48 42 16
0 20 26 15
0 20 26 15
0 89 73 38
1 39 5 0
2 227 13 4
1 5 0 0
2 371 12 0
0 169 117 57
0 19 18 0
0 26 28 14
0 1 2 0
0 88 71 10
0 128 70 4
0 90 72 26
0 -1 29 12
0 92 75 36
2 51 0 0
0 20 26 15
0 37 35 19
0 25 30 18
0 106 58 0
0 37 35 19
0 37 35 19
0 4 8 0
0 91 74 33
0 109 81 0
1 14 7 0
0 270 10 0
0 17 10 0
0 20 26 15
1 50 10 0
0 41 31 0
0 3 3 0
0 259 3 0
0 3 3 0
0 7 6 0
0 32 37 0
0 7 6 0
0 187 53 0
2 462 10 0
0 152 0 0
0 0 4 2
0 4 8 0
0 41 31 0
0 147 100 6
0 34 24 21
0 463 7 0
2 14 7 0
0 6 1 1
5 121 14 0
1 87 3 0
1 1001 14 0
1 545 3 0
0 101 33 0
0 48 42 16
0 380 203 8
0 16 16 0
0 47 45 23
1 4 8 0
1 21 0 0
0 279 5 0
0 133 23 0
0 14 7 0
0 172 5 0
0 172 5 0
0 115 66 6
0 694 12 0
0 17 10 0
0 423 192 72
0 43 19 7
6 80 24 37
6 32 37 0
1 5 0 0
7 0 4 2
1 181 123 16
4 22 1 1
0 30 36 17
0 146 99 53
0 44 43 24
0 70 41 6
0 288 133 6
0 1 2 0
0 106 58 0
0 413 1 1
0 259 3 0
0 -1 9 0
1 20 26 15
1 57 0 0
0 4 8 0
1 2 0 0
1 2 0 0
1 2 0 0
1 2 0 0
1 2 0 0
1 2 0 0
1 2 0 0
0 212 78 35
1 57 0 0
1 14 7 0
1 14 7 0
1 14 7 0
1 14 7 0
1 57 0 0
1 57 0 0
1 57 0 0
1 14 7 0
1 14 7 0
0 265 167 0
0 15 20 3
0 14 7 0
0 22 1 1
0 6 1 1
0 6 1 1
1 6 1 1
11 1050 47 0
0 12 17 9
0 138 98 6
0 14 7 0
1 10 2 0
1 88 71 10
0 84 54 12
0 84 54 12
0 84 54 12
0 84 54 12
0 84 54 12
0 266 169 77
0 -1 29 12
0 0 4 2
0 804 21 0
1 358 95 45
1 170 118 60
1 358 95 45
0 109 81 0
14 62 0 0
10 62 0 0
0 0 4 2
0 558 226 105
1 -1 19 7
0 7 6 0
0 7 6 0
0 1 2 0
0 1 2 0
0 86 12 0
0 94 77 40
0 6 1 1
0 78 47 0
0 78 47 0
1 1 2 0
0 156 50 0
0 69 1 1
0 29 13 4
0 77 69 26
3 77 69 26
0 339 87 6
0 -1 1 1
0 75 0 0
4 44 43 24
0 58 52 8
0 127 91 39
0 8 11 5
0 8 11 5
0 8 11 5
0 8 11 5
0 8 11 5
0 8 11 5
0 8 11 5
0 8 11 5
0 8 11 5
0 8 11 5
0 8 11 5
0 8 11 5
0 8 11 5
0 8 11 5
0 8 11 5
0 8 11 5
0 26 28 14
1 20 26 15
4 36 2 0
0 29 13 4
0 4 8 0
7 56 0 0
0 0 4 2
0 0 4 2
0 0 4 2
0 1 2 0
6 38 40 22
6 516 147 0
0 66 62 31
0 547 53 0
0 167 116 55
0 116 88 44
0 116 88 44
0 31 14 0
6 91 74 33
0 1 2 0
0 48 42 16
0 240 161 16
0 260 70 4
0 111 68 0
0 7 6 0
7 19 18 0
0 11 5 0
0 3 3 0
0 1 2 0
0 267 170 18
0 403 156 0
0 9 9 0
2 3 3 0
0 34 24 21
2 12 17 9
0 33 38 8
4 4 8 0
2 6 1 1
1 25 30 18
0 328 65 0
0 39 5 0
1 59 3 0
1 59 3 0
1 59 3 0
1 59 3 0
1 59 3 0
1 59 3 0
1 59 3 0
1 59 3 0
2 167 116 55
0 0 4 2
0 0 4 2
0 0 4 2
0 0 4 2
0 0 4 2
0 0 4 2
0 0 4 2
0 1 2 0
0 39 5 0
0 1 2 0
0 50 10 0
0 38 40 22
0 138 98 6
6 38 40 22
0 30 36 17
0 105 59 6
0 60 39 0
0 38 40 22
0 29 13 4
2 87 3 0
0 0 4 2
0 0 4 2
0 0 4 2
0 0 4 2
0 0 4 2
0 0 4 2
0 0 4 2
0 0 4 2
0 0 4 2
0 0 4 2
0 642 18 0
0 24 21 0
0 7 6 0
0 14 7 0
18 6 1 1
1 5 0 0
0 73 63 8
6 395 34 0
6 181 123 16
6 29 13 4
0 36 2 0
6 1 2 0
6 48 42 16
6 39 5 0
0 95 76 4
0 598 12 0
6 173 65 0
6 38 40 22
6 670 9 0
6 200 132 64
6 -1 23 0
0 864 47 0
1 490 13 4
6 1 2 0
6 104 53 0
0 60 39 0
6 77 69 26
6 197 129 33
6 881 5 0
6 -1 149 51
6 7 6 0
6 1 2 0
2 213 3 0
0 9 9 0
0 992 14 0
0 34 24 21
1 2 0 0
1 2 0 0
1 2 0 0
1 2 0 0
1 2 0 0
1 2 0 0
0 11 5 0
1 16 16 0
0 117 64 0
1 79 16 0
1 28 3 0
0 63 57 20
0 7 6 0
0 1 2 0
0 160 50 0
0 39 5 0
0 14 7 0
0 23 27 13
0 9 9 0
0 38 40 22
0 33 38 8
2 92 75 36
0 377 201 92
0 577 265 13
0 3 3 0
0 78 47 0
6 197 129 33
6 9 9 0
6 7 6 0
1 -1 19 7
0 31 14 0
0 52 23 0
1 2 0 0
1 2 0 0
1 2 0 0
1 2 0 0
1 2 0 0
1 2 0 0
1 397 212 79
1 3 3 0
0 4 8 0
0 8 11 5
0 1 2 0
0 21 0 0
1 5 0 0
2 45 0 0
0 296 10 0
2 6 1 1
0 4 8 0
0 30 36 17
1 246 109 7
0 53 0 0
6 37 35 19
1 5 0 0
0 908 50 0
1 182 64 0
3 53 0 0
10 136 97 47
2 25 30 18
0 61 33 0
0 842 58 0
0 4 8 0
0 208 127 22
0 208 127 22
0 66 62 31
0 9 9 0
2 1052 7 0
22 62 0 0
1 5 0 0
6 1038 348 17
6 31 14 0
0 95 76 4
0 37 35 19
0 37 35 19
0 378 60 0
6 30 36 17
6 1 2 0
6 237 154 76
6 213 3 0
8 844 367 56
0 33 38 8
0 3 3 0
0 599 1 1
0 136 97 47
0 21 0 0
6 39 5 0
0 347 6 0
0 32 37 0
0 29 13 4
1 201 16 0
0 86 12 0
0 235 0 0
0 185 125 67
0 88 71 10
0 88 71 10
0 183 5 0
0 43 19 7
0 29 13 4
2 -1 3 0
2 -1 3 0
20 6 1 1
0 7 6 0
0 37 35 19
0 43 19 7
0 3 3 0
0 6 1 1
0 3 3 0
0 96 34 0
1 109 81 0
1 2 0 0
1 2 0 0
1 2 0 0
0 3 3 0
0 0 4 2
0 33 38 8
15 29 13 4
0 64 1 1
0 14 7 0
0 74 12 0
0 387 189 84
0 33 38 8
0 -1 3 0
0 37 35 19
0 37 35 19
0 11 5 0
1 43 19 7
0 631 0 0
0 6 1 1
0 9 9 0
0 6 1 1
0 32 37 0
0 47 45 23
2 14 7 0
0 -1 6 0
0 37 35 19
0 7 6 0
0 21 0 0
0 4 8 0
0 96 34 0
0 19 18 0
0 14 7 0
1 -1 6 0
0 32 37 0
1 49 46 25
0 172 5 0
0 4 8 0
0 4 8 0
0 4 8 0
0 4 8 0
0 4 8 0
0 397 212 79
0 771 18 0
1 -1 6 0
1 5 0 0
0 42 3 0
2 680 16 0
0 15 20 3
0 15 20 3
0 15 20 3
0 13 15 3
0 15 20 3
0 15 20 3
0 15 20 3
0 15 20 3
0 15 20 3
0 179 15 3
0 15 20 3
0 26 28 14
0 1 2 0
1 177 65 0
0 42 3 0
1 5 0 0
2 298 5 0
6 1 2 0
6 467 209 36
6 1 2 0
6 -1 29 12
6 32 37 0
1 5 0 0
0 32 37 0
0 532 50 0
0 32 37 0
3 626 278 13
0 1 2 0
0 1 2 0
0 103 56 0
1 18 22 10
0 28 3 0
1 14 7 0
1 14 7 0
7 11 5 0
0 261 8 0
0 546 8 0
0 11 5 0
0 3 3 0
0 4 8 0
0 80 24 37
0 970 64 0
0 4 8 0
0 29 13 4
0 712 262 48
0 9 9 0
6 466 6 0
6 38 40 22
6 51 0 0
0 87 3 0
0 38 40 22
0 208 127 22
0 13 15 3
1 272 183 3
0 97 0 0
0 -1 19 7
0 66 62 31
0 17 10 0
0 48 42 16
0 48 42 16
0 50 10 0
0 46 44 3
0 7 6 0
0 60 39 0
0 78 47 0
0 9 9 0
1 29 13 4
1 5 0 0
1 218 0 0
4 9 9 0
0 120 54 12
0 120 54 12
0 -1 29 12
0 114 90 20
4 637 56 0
0 88 71 10
0 127 91 39
0 159 105 49
0 167 116 55
0 105 59 6
0 100 80 30
0 503 0 0
1 5 0 0
0 42 3 0
0 47 45 23
3 26 28 14
0 6 1 1
1 115 66 6
0 3 3 0
2 378 60 0
19 28 3 0
0 122 59 6
0 647 0 0
0 455 14 0
0 7 6 0
1 2 0 0
1 2 0 0
1 2 0 0
1 2 0 0
1 2 0 0
1 2 0 0
5 15 20 3
1 2 0 0
0 7 6 0
0 0 4 2
0 556 13 4
0 17 10 0
0 154 10 0
2 228 6 0
0 82 10 0
0 -1 29 12
0 4 8 0
1 152 0 0
0 -1 29 12
2 413 1 1
0 14 7 0
0 8 11 5
0 285 175 23
0 81 14 0
1 31 14 0
1 31 14 0
1 31 14 0
0 17 10 0
0 -1 25 0
0 87 3 0
0 3 3 0
0 6 1 1
1 81 14 0
0 417 34 0
0 4 8 0
0 50 10 0
0 48 42 16
0 478 9 0
2 12 17 9
0 4 8 0
1 105 59 6
0 3 3 0
0 1 2 0
0 135 93 30
0 211 107 6
6 495 237 17
0 21 0 0
1 5 0 0
1 5 0 0
0 55 49 28
0 55 49 28
3 -1 29 12
0 178 66 6
7 46 44 3
7 53 0 0
2 486 7 0
1 0 4 2
0 515 21 0
0 927 51 0
1 194 41 6
6 389 250 20
0 1 2 0
6 1 2 0
6 200 132 64
6 21 0 0
0 0 4 2
0 0 4 2
1 88 71 10
1 65 55 0
0 11 5 0
0 11 5 0
0 11 5 0
0 11 5 0
0 11 5 0
0 11 5 0
0 11 5 0
0 11 5 0
0 11 5 0
0 11 5 0
0 11 5 0
0 11 5 0
0 11 5 0
0 11 5 0
0 11 5 0
0 11 5 0
0 11 5 0
0 36 2 0
0 1 2 0
1 218 0 0
0 457 86 0
0 45 0 0
0 15 20 3
0 14 7 0
0 4 8 0
0 28 3 0
1 88 71 10
0 224 138 65
0 7 6 0
0 14 7 0
2 61 33 0
0 305 31 0
0 -1 0 0
13 13 15 3
0 4 8 0
0 68 61 29
0 157 108 48
0 26 28 14
0 26 28 14
0 26 28 14
0 26 28 14
0 26 28 14
0 26 28 14
0 45 0 0
0 920 12 0
0 50 10 0
2 115 66 6
6 742 21 0
6 26 28 14
6 65 55 0
0 7 6 0
0 277 53 0
0 29 13 4
0 21 0 0
0 17 10 0
0 14 7 0
0 20 26 15
1 5 0 0
0 17 10 0
0 38 40 22
0 72 0 0
0 4 8 0
0 537 21 0
0 3 3 0
0 24 21 0
1 77 69 26
0 98 79 11
0 17 10 0
1 93 34 0
0 150 103 11
0 19 18 0
0 51 0 0
1 129 41 6
1 118 13 4
0 449 225 11
0 27 32 11
1 46 44 3
0 43 19 7
0 219 148 20
0 7 6 0
3 37 35 19
0 52 23 0
0 56 0 0
0 220 0 0
2 285 175 23
0 68 61 29
0 94 77 40
2 77 69 26
0 526 25 0
1 5 0 0
0 50 10 0
0 367 157 4
1 5 0 0
1 5 0 0
0 6 1 1
0 127 91 39
0 215 141 70
0 15 20 3
0 114 90 20
0 64 1 1
2 135 93 30
0 8 11 5
2 132 13 4
0 67 1 1
0 49 46 25
1 14 7 0
0 8 11 5
0 42 3 0
0 351 51 0
0 76 67 32
0 -1 29 12
0 26 28 14
1 5 0 0
0 100 80 30
0 52 23 0
0 1 2 0
0 9 9 0
0 419 216 90
0 154 10 0
0 21 0 0
6 384 206 87
6 14 7 0
0 74 12 0
0 728 23 0
0 36 2 0
1 13 15 3
0 0 4 2
0 489 14 0
0 17 10 0
1 5 0 0
7 89 73 38
0 0 4 2
0 229 18 0
0 63 57 20
0 268 21 0
0 84 54 12
0 4 8 0
0 7 6 0
0 97 0 0
0 14 7 0
0 -1 19 7
0 39 5 0
0 36 2 0
0 30 36 17
1 10 2 0
1 45 0 0
1 45 0 0
1 45 0 0
1 10 2 0
0 85 9 0
2 48 42 16
2 1016 366 34
0 6 1 1
8 50 10 0
0 365 101 0
1 2 0 0
0 23 27 13
0 53 0 0
0 123 3 0
0 51 0 0
1 5 0 0
0 76 67 32
0 30 36 17
1 5 0 0
17 407 210 20
2 814 320 88
0 503 0 0
0 33 38 8
1 54 48 27
0 4 8 0
0 158 23 0
0 131 82 0
0 1041 369 69
0 622 142 0
4 3 3 0
0 13 15 3
0 13 15 3
0 21 0 0
1 134 13 4
1 32 37 0
0 96 34 0
1 5 0 0
0 60 39 0
0 32 37 0
0 60 39 0
1 56 0 0
0 12 17 9
2 17 10 0
0 28 3 0
0 17 10 0
0 11 5 0
0 93 34 0
0 90 72 26
2 21 0 0
0 440 58 0
3 540 5 0
0 79 8 0
0 890 81 0
0 43 19 7
0 17 10 0
0 826 323 127
0 65 55 0
0 1 2 0
0 401 14 0
0 9 9 0
0 128 70 4
0 6 13 4
0 59 3 0
0 1 2 0
0 1 2 0
2 320 1 1
0 21 0 0
0 87 3 0
0 205 53 0
1 5 0 0
0 51 0 0
0 51 0 0
0 44 43 24
0 201 47 0
7 527 23 0
0 81 14 0
0 237 154 76
1 5 0 0
1 10 2 0
1 10 2 0
1 10 2 0
1 10 2 0
1 10 2 0
1 10 2 0
1 10 2 0
1 10 2 0
0 206 104 4
0 97 0 0
0 3 3 0
0 124 12 0
0 19 18 0
0 50 10 0
0 50 10 0
1 5 0 0
4 1029 63 8
0 -1 78 35
0 697 0 0
1 431 178 21
0 324 0 0
0 74 12 0
0 171 5 0
2 25 30 18
0 19 18 0
1 5 0 0
0 27 32 11
1 401 14 0
0 863 300 34
2 295 9 0
0 6 1 1
0 108 1 1
0 4 8 0
0 1033 370 41
0 147 100 6
0 13 15 3
2 17 10 0
0 612 274 134
1 32 37 0
1 5 0 0
0 151 110 20
0 177 65 0
0 182 64 0
1 54 48 27
2 16 16 0
0 979 58 0
0 -1 178 21
1 104 53 0
0 0 4 2
0 3 3 0
0 145 39 0
0 125 0 0
0 -1 0 0
0 107 14 0
0 85 9 0
0 -1 25 0
2 113 1 1
0 7 6 0
0 41 31 0
0 359 3 0
0 75 0 0
0 995 6 0
0 88 71 10
0 279 5 0
0 21 0 0
0 117 64 0
0 856 7 0
0 227 13 4
2 158 23 0
1 7 6 0
0 87 3 0
0 19 18 0
0 200 132 64
0 49 46 25
0 92 75 36
0 92 75 36
0 92 75 36
0 794 6 0
0 187 53 0
0 24 21 0
0 187 53 0
0 17 10 0
2 1006 7 0
0 28 3 0
2 87 3 0
0 1 2 0
0 131 82 0
0 0 4 2
0 3 3 0
1 11 5 0
1 2 0 0
1 2 0 0
1 2 0 0
1 2 0 0
1 2 0 0
1 2 0 0
0 66 62 31
0 134 86 0
1 5 0 0
0 25 30 18
0 6 1 1
1 5 0 0
0 6 1 1
0 4 8 0
8 322 9 0
8 322 9 0
0 944 9 0
3 90 72 26
9 99 85 42
2 63 57 20
2 63 57 20
0 74 12 0
1 28 3 0
0 242 0 0
0 42 3 0
0 1 2 0
0 7 6 0
1 554 12 0
0 12 17 9
0 -1 101 0
0 484 194 7
9 49 46 25
0 190 34 0
1 42 3 0
0 4 8 0
0 123 3 0
1 14 7 0
0 4 8 0
0 16 16 0
0 69 1 1
0 831 147 0
0 148 50 0
0 9 9 0
0 1 2 0
2 209 18 0
0 -1 7 0
0 50 10 0
2 53 0 0
1 5 0 0
0 39 5 0
0 24 21 0
0 74 12 0
0 28 3 0
0 -1 19 7
1 132 13 4
0 110 84 0
0 149 102 43
0 34 24 21
0 943 39 0
0 63 57 20
0 21 0 0
0 9 9 0
0 628 368 36
2 311 12 0
0 37 35 19
0 11 5 0
0 11 5 0
0 11 5 0
0 11 5 0
0 11 5 0
0 49 46 25
0 98 79 11
0 53 0 0
0 1 2 0
1 112 25 0
1 258 25 0
1 -1 25 0
1 243 121 0
0 9 9 0
0 42 3 0
0 371 12 0
0 195 33 0
0 11 5 0
0 222 6 0
0 16 16 0
0 52 23 0
0 419 216 90
7 103 56 0
0 122 59 6
1 272 183 3
1 22 1 1
2 418 0 0
0 424 133 6
0 424 133 6
0 41 31 0
0 65 55 0
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
2 87 3 0
0 173 65 0
0 12 17 9
0 79 16 0
1 134 13 4
0 49 46 25
0 49 46 25
0 49 46 25
0 49 46 25
0 15 20 3
0 7 6 0
0 387 189 84
1 324 0 0
0 7 6 0
0 9 9 0
1 907 0 0
0 187 53 0
1 3 3 0
2 819 322 113
0 60 39 0
0 61 33 0
0 32 37 0
0 818 8 0
0 9 9 0
1 2 0 0
1 2 0 0
1 2 0 0
1 2 0 0
0 9 9 0
1 2 0 0
0 98 79 11
0 16 16 0
2 96 34 0
0 188 126 34
1 67 1 1
0 66 62 31
1 2 0 0
1 2 0 0
1 2 0 0
1 2 0 0
0 29 13 4
0 36 2 0
1 5 0 0
0 -1 78 35
0 279 5 0
0 479 60 0
0 19 18 0
0 28 3 0
0 79 16 0
0 3 3 0
0 335 87 6
0 465 87 6
0 1065 12 0
0 1 2 0
0 63 57 20
0 350 174 9
0 178 66 6
0 52 23 0
3 37 35 19
0 1019 291 69
0 1 2 0
0 -1 5 0
0 40 1 1
0 13 15 3
0 4 8 0
0 4 8 0
0 7 6 0
0 113 60 0
19 880 9 0
0 306 3 0
0 23 27 13
1 9 9 0
0 198 0 0
0 21 0 0
2 293 168 46
0 91 74 33
0 20 26 15
0 97 0 0
0 147 100 6
0 37 35 19
0 148 50 0
0 349 7 0
0 42 3 0
0 198 0 0
0 81 14 0
0 102 51 0
0 224 138 65
0 224 138 65
0 -1 355 94
0 25 30 18
0 69 1 1
0 72 0 0
0 102 51 0
1 5 0 0
0 4 8 0
0 80 24 37
1 63 57 20
0 90 72 26
0 53 0 0
0 3 3 0
0 3 3 0
0 3 3 0
0 3 3 0
0 487 5 0
0 1 2 0
2 63 57 20
0 41 31 0
0 95 76 4
0 4 8 0
0 37 35 19
2 14 7 0
0 162 14 0
2 -1 7 0
0 12 17 9
0 343 25 0
0 12 17 9
0 123 3 0
0 497 3 0
0 9 9 0
0 24 21 0
0 1 2 0
0 354 193 91
0 798 315 94
2 70 41 6
0 180 35 19
1 21 0 0
0 97 0 0
0 725 3 0
0 265 167 0
1 74 12 0
1 74 12 0
1 101 33 0
0 181 123 16
0 61 33 0
0 412 33 0
1 201 16 0
2 85 9 0
1 28 3 0
0 559 2 0
0 3 3 0
0 408 39 0
0 232 0 0
4 38 40 22
0 66 62 31
0 343 25 0
0 386 207 83
0 386 207 83
0 386 207 83
0 309 5 0
1 849 157 4
0 23 27 13
0 27 32 11
0 48 42 16
2 657 39 0
0 -1 0 0
0 43 19 7
1 22 1 1
0 289 1 1
1 5 0 0
2 17 10 0
0 38 40 22
0 50 10 0
1 5 0 0
0 1 2 0
0 34 24 21
0 193 113 54
0 31 14 0
2 110 84 0
0 19 18 0
1 -1 19 7
0 95 76 4
0 394 51 0
0 4 8 0
0 72 0 0
1 36 2 0
0 24 21 0
1 129 41 6
0 53 0 0
0 52 23 0
0 205 53 0
1 17 10 0
1 9 9 0
1 428 0 0
1 5 0 0
0 73 63 8
0 150 103 11
0 409 12 0
0 948 0 0
0 3 3 0
0 15 20 3
0 435 1 1
0 1073 53 0
0 95 76 4
0 7 6 0
0 101 33 0
2 159 105 49
0 0 4 2
0 0 4 2
0 0 4 2
0 236 3 0
0 34 24 21
0 318 13 4
0 12 17 9
0 130 9 0
1 246 109 7
0 0 4 2
0 576 282 19
0 150 103 11
0 12 17 9
17 275 104 4
0 75 0 0
0 13 15 3
1 182 64 0
0 48 42 16
2 1012 359 9
0 204 135 56
0 630 16 0
0 182 64 0
0 120 54 12
0 693 7 0
2 65 55 0
1 113 1 1
0 12 17 9
0 12 17 9
0 12 17 9
0 12 17 9
0 12 17 9
0 12 17 9
0 12 17 9
0 39 5 0
0 114 90 20
0 9 9 0
0 504 12 0
0 3 3 0
2 49 46 25
0 102 51 0
0 885 5 0
0 114 90 20
0 333 2 0
0 133 23 0
0 193 113 54
0 193 113 54
0 193 113 54
0 193 113 54
0 186 23 0
0 50 10 0
0 102 51 0
0 126 89 41
0 273 172 13
1 6 1 1
0 13 15 3
0 116 88 44
0 131 82 0
0 531 248 34
0 65 55 0
5 113 60 0
0 177 65 0
0 406 58 0
1 5 0 0
0 41 31 0
0 270 10 0
0 1 2 0
0 793 64 0
0 78 47 0
0 19 18 0
0 491 6 0
0 1 2 0
0 225 144 59
1 534 18 0
0 421 25 0
2 574 47 0
0 50 10 0
1 4 8 0
0 31 14 0
0 45 0 0
0 7 6 0
0 72 0 0
0 6 1 1
0 49 46 25
0 51 0 0
1 93 34 0
0 15 20 3
0 177 65 0
2 29 13 4
1 6 1 1
0 9 9 0
0 9 9 0
0 124 12 0
0 565 25 0
0 -1 -1 112
5 7 6 0
0 26 28 14
0 26 28 14
0 26 28 14
0 9 9 0
0 17 10 0
0 102 51 0
0 106 58 0
0 362 1 1
1 216 13 4
0 75 0 0
1 191 25 0
0 65 55 0
0 8 11 5
0 1 2 0
0 171 5 0
0 -1 149 51
0 609 1 1
0 47 45 23
1 91 74 33
0 472 10 0
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
1 18 22 10
5 56 0 0
0 47 45 23
0 19 18 0
0 154 10 0
0 50 10 0
0 40 1 1
0 92 75 36
0 92 75 36
0 92 75 36
0 66 62 31
0 149 102 43
0 51 0 0
0 41 31 0
0 112 25 0
0 260 70 4
0 3 3 0
0 4 8 0
8 21 0 0
0 -1 29 12
0 -1 34 0
2 131 82 0
0 751 68 0
2 -1 112 1
1 108 1 1
0 135 93 30
0 216 13 4
0 583 268 36
0 399 222 14
0 53 0 0
7 0 4 2
7 0 4 2
0 241 0 0
0 69 1 1
0 61 33 0
0 -1 1 1
0 15 20 3
2 12 17 9
0 56 0 0
0 74 12 0
0 7 6 0
0 7 6 0
0 102 51 0
0 7 6 0
0 84 54 12
0 643 284 33
1 5 0 0
0 111 68 0
0 245 150 71
0 535 0 0
0 506 3 0
0 106 58 0
0 36 2 0
1 56 0 0
0 -1 9 0
9 142 7 0
0 32 37 0
0 78 47 0
0 0 4 2
0 209 18 0
0 28 3 0
11 46 44 3
0 46 44 3
0 1 2 0
0 91 74 33
1 5 0 0
0 128 70 4
0 862 70 4
0 165 0 0
0 91 74 33
0 91 74 33
0 176 124 3
0 61 33 0
0 36 2 0
0 135 93 30
1 0 4 2
0 -1 78 35
5 66 62 31
1 18 22 10
0 16 16 0
0 268 21 0
0 21 0 0
0 46 44 3
0 710 0 0
0 168 25 0
5 31 14 0
0 23 27 13
0 55 49 28
0 105 59 6
0 69 1 1
0 11 5 0
0 104 53 0
0 20 26 15
1 18 22 10
1 88 71 10
0 24 21 0
0 646 39 0
0 88 71 10
2 51 0 0
0 51 0 0
0 720 3 0
0 17 10 0
0 32 37 0
0 36 2 0
2 12 17 9
0 98 79 11
0 48 42 16
1 5 0 0
0 36 2 0
0 168 25 0
0 744 302 43
0 119 7 0
0 220 0 0
0 -1 1 1
7 72 0 0
0 29 13 4
0 95 76 4
0 29 13 4
0 3 3 0
1 29 13 4
0 205 53 0
0 3 3 0
0 87 3 0
0 37 35 19
0 0 4 2
0 -1 19 7
0 -1 19 7
0 434 130 7
1 118 13 4
0 51 0 0
0 25 30 18
0 538 13 4
0 39 5 0
7 -1 -1 0
0 51 0 0
1 21 0 0
0 32 37 0
2 161 111 46
0 171 5 0
0 1 2 0
0 148 50 0
0 0 4 2
0 7 6 0
0 470 3 0
0 4 8 0
0 123 3 0
0 6 1 1
1 50 10 0
0 444 223 43
0 33 38 8
0 33 38 8
0 33 38 8
0 33 38 8
0 33 38 8
0 45 0 0
0 1 2 0
0 291 130 7
0 595 12 0
0 60 39 0
0 0 4 2
0 0 4 2
0 0 4 2
0 16 16 0
0 668 12 0
0 425 34 0
5 537 21 0
0 19 18 0
0 120 54 12
0 51 0 0
0 7 6 0
0 33 38 8
0 20 26 15
0 84 54 12
0 32 37 0
0 151 110 20
0 13 15 3
0 16 16 0
0 16 16 0
0 496 7 0
0 -1 56 0
0 4 8 0
0 4 8 0
0 7 6 0
0 7 6 0
0 7 6 0
0 72 0 0
0 74 12 0
0 420 86 0
1 12 17 9
0 3 3 0
0 28 3 0
0 115 66 6
0 25 30 18
1 0 4 2
0 27 32 11
0 25 30 18
2 25 30 18
0 1 2 0
0 38 40 22
0 109 81 0
0 81 14 0
0 31 14 0
1 5 0 0
1 68 61 29
0 16 16 0
1 5 0 0
0 913 25 0
9 -1 2 0
0 31 14 0
0 80 24 37
1 40 1 1
1 5 0 0
0 52 23 0
0 45 0 0
0 27 32 11
8 181 123 16
0 0 4 2
0 3 3 0
1 5 0 0
0 40 1 1
0 109 33 0
0 0 4 2
1 2 0 0
1 2 0 0
1 2 0 0
1 2 0 0
